ID,customer_ID,store_ID,article_ID,validFrom,validTo,propensity,offerDiscountPct,expectedRevenue,currency_code,channel,rationale,state
NBO-000338,CUST00193,WDF01,AR90040,2026-07-03,2026-07-17,0.2981,15,0.43,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000339,CUST00193,WDF01,AR90030,2026-07-03,2026-07-17,0.2981,15,0.41,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000368,CUST00206,BLN01,AR90054,2026-07-03,2026-07-17,0.2968,15,0.43,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000405,CUST00227,STR01,AR90018,2026-07-03,2026-07-17,0.2965,15,0.49,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000406,CUST00227,STR01,AR90054,2026-07-03,2026-07-17,0.2934,15,0.42,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000193,CUST00116,HAM01,AR90004,2026-07-03,2026-07-17,0.2912,8,0.07,EUR,ESL,"Buys Leergut 0,25 EUR about every 18.9 days and is 30 days on from the last one.",OPEN
NBO-000321,CUST00186,STR01,AR90018,2026-07-03,2026-07-17,0.289,19.8,0.45,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000194,CUST00116,HAM01,AR00289,2026-07-03,2026-07-17,0.2886,15,0.54,EUR,ESL,"Shot Himbeere Ingwer 60ml sells with HOMEMADE Breakfastcup 285g at 14.68x lift, and that is one of this customer's regular buys.",OPEN
NBO-000369,CUST00206,BLN01,AR90013,2026-07-03,2026-07-17,0.2884,15,0.42,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000664,CUST00376,MUC01,AR90054,2026-07-03,2026-07-17,0.2874,15,0.42,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000322,CUST00186,STR01,AR90054,2026-07-03,2026-07-17,0.2873,19.8,0.39,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000429,CUST00243,STR01,AR90054,2026-07-03,2026-07-17,0.2864,15,0.41,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000740,CUST00416,MUC01,AR90004,2026-07-03,2026-07-17,0.2863,15,0.06,EUR,ESL,"Leergut 0,25 EUR sells with La Magnum Classic at 1.33x lift, and that is one of this customer's regular buys.",OPEN
NBO-000705,CUST00399,STR01,AR90018,2026-07-03,2026-07-17,0.2806,18.2,0.45,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000785,CUST00445,WDF02,AR90018,2026-07-03,2026-07-17,0.2788,16.6,0.45,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000706,CUST00399,STR01,AR90054,2026-07-03,2026-07-17,0.2785,18.2,0.39,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000430,CUST00243,STR01,AR90013,2026-07-03,2026-07-17,0.2784,15,0.4,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000724,CUST00409,STR01,AR90040,2026-07-03,2026-07-17,0.2767,15,0.4,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000725,CUST00409,STR01,AR90030,2026-07-03,2026-07-17,0.2767,15,0.38,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000786,CUST00445,WDF02,AR90054,2026-07-03,2026-07-17,0.2764,16.6,0.39,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000012,CUST00004,HAM01,AR90004,2026-07-03,2026-07-17,0.2748,9.6,0.06,EUR,ESL,"Buys Leergut 0,25 EUR about every 12.9 days and is 18 days on from the last one.",OPEN
NBO-000182,CUST00109,BLN01,AR90004,2026-07-03,2026-07-17,0.2671,8,0.06,EUR,ESL,"Buys Leergut 0,25 EUR about every 24.2 days and is 31 days on from the last one.",OPEN
NBO-000611,CUST00348,BLN01,AR90019,2026-07-03,2026-07-17,0.2634,15,0.44,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000678,CUST00384,WDF01,AR90054,2026-07-03,2026-07-17,0.2626,15,0.38,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000407,CUST00228,MUC01,AR90004,2026-07-03,2026-07-17,0.255,8,0.06,EUR,ESL,"Buys Leergut 0,25 EUR about every 25 days and is 29 days on from the last one.",OPEN
NBO-000244,CUST00146,MUC01,AR90018,2026-07-03,2026-07-17,0.2544,16.6,0.41,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000340,CUST00193,WDF01,AR00289,2026-07-03,2026-07-17,0.2518,8,0.51,EUR,ESL,Buys Shot Himbeere Ingwer 60ml about every 52.5 days and is 50 days on from the last one.,OPEN
NBO-000442,CUST00248,WDF02,AR90018,2026-07-03,2026-07-17,0.2477,16.6,0.4,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000131,CUST00076,WDF02,AR90035,2026-07-03,2026-07-17,0.2475,16.6,0.35,EUR,ESL,"Welde Naturradler sells with Leergut 0,08 EUR at 9.52x lift, and that is one of this customer's regular buys.",OPEN
NBO-000132,CUST00076,WDF02,AR90034,2026-07-03,2026-07-17,0.2475,16.6,0.35,EUR,ESL,"Welde Slow sells with Leergut 0,08 EUR at 8.29x lift, and that is one of this customer's regular buys.",OPEN
NBO-000133,CUST00076,WDF02,AR90036,2026-07-03,2026-07-17,0.2475,16.6,0.35,EUR,ESL,"Welde Alkoholfrei sells with Leergut 0,08 EUR at 7.14x lift, and that is one of this customer's regular buys.",OPEN
NBO-000756,CUST00425,STR01,AR90018,2026-07-03,2026-07-17,0.2475,16.6,0.4,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000443,CUST00248,WDF02,AR90054,2026-07-03,2026-07-17,0.2459,16.6,0.35,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000757,CUST00425,STR01,AR90054,2026-07-03,2026-07-17,0.2453,16.6,0.35,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000309,CUST00182,MUC01,AR90054,2026-07-03,2026-07-17,0.2434,15,0.35,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000317,CUST00185,BLN01,AR90003,2026-07-03,2026-07-17,0.2408,11.2,0.03,EUR,ESL,"Buys Leergut 0,15 EUR about every 31 days and is 64 days on from the last one.",OPEN
NBO-000444,CUST00248,WDF02,AR90013,2026-07-03,2026-07-17,0.2408,16.6,0.34,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000561,CUST00319,WDF02,AR90019,2026-07-03,2026-07-17,0.2401,19.8,0.38,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000612,CUST00348,BLN01,AR90018,2026-07-03,2026-07-17,0.2392,15,0.4,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000758,CUST00425,STR01,AR90013,2026-07-03,2026-07-17,0.239,16.6,0.34,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000310,CUST00182,MUC01,AR90013,2026-07-03,2026-07-17,0.2367,15,0.34,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000408,CUST00228,MUC01,AR90018,2026-07-03,2026-07-17,0.2248,15,0.37,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000245,CUST00146,MUC01,AR00010,2026-07-03,2026-07-17,0.2239,9.6,0.2,EUR,ESL,Buys Protein Bar Chocolate about every 24.5 days and is 25 days on from the last one.,OPEN
NBO-000409,CUST00228,MUC01,AR90054,2026-07-03,2026-07-17,0.2227,15,0.32,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000574,CUST00327,STR01,AR90040,2026-07-03,2026-07-17,0.2211,18.2,0.31,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000575,CUST00327,STR01,AR90030,2026-07-03,2026-07-17,0.2211,18.2,0.29,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000576,CUST00327,STR01,AR90039,2026-07-03,2026-07-17,0.2211,18.2,0.27,EUR,ESL,"Coca Cola Zero 0,4L Glas Mehrweg sells with Leergut 0,15 EUR at 3.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000318,CUST00185,BLN01,AR90040,2026-07-03,2026-07-17,0.2175,18.2,0.3,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000319,CUST00185,BLN01,AR90030,2026-07-03,2026-07-17,0.2175,18.2,0.28,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000787,CUST00445,WDF02,AR00245,2026-07-03,2026-07-17,0.2162,16.6,0.56,EUR,ESL,"HOMEMADE Breakfastcup 285g sells with HOMEMADE BUN HAM at 1.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000767,CUST00434,STR01,AR90003,2026-07-03,2026-07-17,0.2158,15,0.03,EUR,ESL,"Leergut 0,15 EUR sells with La Magnum Almond at 1.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000753,CUST00423,WDF02,AR90018,2026-07-03,2026-07-17,0.2127,15,0.35,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000754,CUST00423,WDF02,AR90054,2026-07-03,2026-07-17,0.2105,15,0.3,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000657,CUST00374,WDF02,AR90018,2026-07-03,2026-07-17,0.2095,15,0.35,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000658,CUST00374,WDF02,AR90004,2026-07-03,2026-07-17,0.2089,8,0.05,EUR,ESL,"Buys Leergut 0,25 EUR about every 31.5 days and is 46 days on from the last one.",OPEN
NBO-000659,CUST00374,WDF02,AR90054,2026-07-03,2026-07-17,0.2075,15,0.3,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000269,CUST00159,WDF02,AR90054,2026-07-03,2026-07-17,0.2052,15,0.3,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000755,CUST00423,WDF02,AR90013,2026-07-03,2026-07-17,0.2042,15,0.3,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000070,CUST00040,BLN01,AR90054,2026-07-03,2026-07-17,0.2035,19.8,0.28,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000071,CUST00040,BLN01,AR90013,2026-07-03,2026-07-17,0.201,19.8,0.27,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000270,CUST00159,WDF02,AR90013,2026-07-03,2026-07-17,0.1993,15,0.29,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000029,CUST00014,WDF02,AR90018,2026-07-03,2026-07-17,0.1985,15,0.33,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000388,CUST00220,MUC01,AR90003,2026-07-03,2026-07-17,0.1985,8,0.03,EUR,ESL,"Buys Leergut 0,15 EUR about every 42.5 days and is 50 days on from the last one.",OPEN
NBO-000030,CUST00014,WDF02,AR90054,2026-07-03,2026-07-17,0.1964,15,0.28,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000562,CUST00319,WDF02,AR90004,2026-07-03,2026-07-17,0.1964,19.8,0.04,EUR,ESL,"Leergut 0,25 EUR sells with La Magnum Almond at 1.53x lift, and that is one of this customer's regular buys.",OPEN
NBO-000563,CUST00319,WDF02,AR90003,2026-07-03,2026-07-17,0.1948,19.8,0.02,EUR,ESL,"Leergut 0,15 EUR sells with La Magnum Almond at 1.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000031,CUST00014,WDF02,AR90013,2026-07-03,2026-07-17,0.1906,15,0.28,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000271,CUST00160,MUC01,AR90004,2026-07-03,2026-07-17,0.1804,8,0.04,EUR,ESL,"Buys Leergut 0,25 EUR about every 32 days and is 58 days on from the last one.",OPEN
NBO-000613,CUST00348,BLN01,AR90004,2026-07-03,2026-07-17,0.1801,8,0.04,EUR,ESL,"Buys Leergut 0,25 EUR about every 18.4 days and is 18 days on from the last one.",OPEN
NBO-000504,CUST00279,WDF02,AR90035,2026-07-03,2026-07-17,0.1794,15,0.26,EUR,ESL,"Welde Naturradler sells with Leergut 0,08 EUR at 9.52x lift, and that is one of this customer's regular buys.",OPEN
NBO-000505,CUST00279,WDF02,AR90034,2026-07-03,2026-07-17,0.1794,15,0.26,EUR,ESL,"Welde Slow sells with Leergut 0,08 EUR at 8.29x lift, and that is one of this customer's regular buys.",OPEN
NBO-000506,CUST00279,WDF02,AR90036,2026-07-03,2026-07-17,0.1794,15,0.26,EUR,ESL,"Welde Alkoholfrei sells with Leergut 0,08 EUR at 7.14x lift, and that is one of this customer's regular buys.",OPEN
NBO-000636,CUST00363,BLN01,AR90040,2026-07-03,2026-07-17,0.1771,16.6,0.25,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000098,CUST00055,MUC01,AR90040,2026-07-03,2026-07-17,0.1759,16.6,0.25,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000099,CUST00055,MUC01,AR90030,2026-07-03,2026-07-17,0.1759,16.6,0.23,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000100,CUST00055,MUC01,AR90039,2026-07-03,2026-07-17,0.1759,16.6,0.22,EUR,ESL,"Coca Cola Zero 0,4L Glas Mehrweg sells with Leergut 0,15 EUR at 3.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000062,CUST00033,BLN01,AR90040,2026-07-03,2026-07-17,0.1742,16.6,0.25,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000063,CUST00033,BLN01,AR90030,2026-07-03,2026-07-17,0.1742,16.6,0.23,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000473,CUST00260,STR01,AR90040,2026-07-03,2026-07-17,0.1738,16.6,0.25,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000474,CUST00260,STR01,AR90030,2026-07-03,2026-07-17,0.1738,16.6,0.23,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000475,CUST00260,STR01,AR90039,2026-07-03,2026-07-17,0.1738,16.6,0.22,EUR,ESL,"Coca Cola Zero 0,4L Glas Mehrweg sells with Leergut 0,15 EUR at 3.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000041,CUST00018,WDF02,AR90035,2026-07-03,2026-07-17,0.1736,16.6,0.25,EUR,ESL,"Welde Naturradler sells with Leergut 0,08 EUR at 9.52x lift, and that is one of this customer's regular buys.",OPEN
NBO-000042,CUST00018,WDF02,AR90034,2026-07-03,2026-07-17,0.1736,16.6,0.25,EUR,ESL,"Welde Slow sells with Leergut 0,08 EUR at 8.29x lift, and that is one of this customer's regular buys.",OPEN
NBO-000043,CUST00018,WDF02,AR90036,2026-07-03,2026-07-17,0.1736,16.6,0.25,EUR,ESL,"Welde Alkoholfrei sells with Leergut 0,08 EUR at 7.14x lift, and that is one of this customer's regular buys.",OPEN
NBO-000733,CUST00414,STR01,AR90054,2026-07-03,2026-07-17,0.1692,15,0.24,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000734,CUST00414,STR01,AR90013,2026-07-03,2026-07-17,0.1642,15,0.24,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000022,CUST00011,STR01,AR90004,2026-07-03,2026-07-17,0.1623,15,0.03,EUR,ESL,"Leergut 0,25 EUR sells with La Magnum Classic at 1.33x lift, and that is one of this customer's regular buys.",OPEN
NBO-000267,CUST00158,WDF02,AR90019,2026-07-03,2026-07-17,0.1567,16.6,0.25,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000201,CUST00122,WDF02,AR90019,2026-07-03,2026-07-17,0.156,16.6,0.25,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000064,CUST00033,BLN01,AR90019,2026-07-03,2026-07-17,0.1539,16.6,0.25,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000168,CUST00103,WDF02,AR90004,2026-07-03,2026-07-17,0.1502,8,0.03,EUR,ESL,"Buys Leergut 0,25 EUR about every 52 days and is 44 days on from the last one.",OPEN
NBO-000152,CUST00095,STR01,AR90054,2026-07-03,2026-07-17,0.1419,15,0.21,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000125,CUST00073,WDF02,AR90040,2026-07-03,2026-07-17,0.14,15,0.2,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000126,CUST00073,WDF02,AR90030,2026-07-03,2026-07-17,0.14,15,0.19,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000268,CUST00158,WDF02,AR90018,2026-07-03,2026-07-17,0.1383,16.6,0.22,EUR,ESL,"DPG Vitamin Well Reload sells with Koro Protein Bar Schoko Brownie at 2.19x lift, and that is one of this customer's regular buys.",OPEN
NBO-000153,CUST00095,STR01,AR90013,2026-07-03,2026-07-17,0.1381,15,0.2,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000840,CUST00478,BLN01,AR90004,2026-07-03,2026-07-17,0.137,9.6,0.03,EUR,ESL,"Buys Leergut 0,25 EUR about every 33.5 days and is 45 days on from the last one.",OPEN
NBO-000116,CUST00068,STR01,AR90040,2026-07-03,2026-07-17,0.1367,15,0.2,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000117,CUST00068,STR01,AR90030,2026-07-03,2026-07-17,0.1367,15,0.19,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000615,CUST00351,WDF02,AR90040,2026-07-03,2026-07-17,0.1345,15,0.19,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000616,CUST00351,WDF02,AR90030,2026-07-03,2026-07-17,0.1345,15,0.18,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000535,CUST00302,STR01,AR90040,2026-07-03,2026-07-17,0.1342,15,0.19,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000536,CUST00302,STR01,AR90030,2026-07-03,2026-07-17,0.1342,15,0.18,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000134,CUST00079,STR01,AR90018,2026-07-03,2026-07-17,0.1338,16.6,0.22,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000841,CUST00478,BLN01,AR90018,2026-07-03,2026-07-17,0.1335,16.6,0.22,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000135,CUST00079,STR01,AR90054,2026-07-03,2026-07-17,0.1329,16.6,0.19,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000842,CUST00478,BLN01,AR90054,2026-07-03,2026-07-17,0.1326,16.6,0.19,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000019,CUST00010,WDF02,AR90018,2026-07-03,2026-07-17,0.1313,16.6,0.21,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000136,CUST00079,STR01,AR90013,2026-07-03,2026-07-17,0.1304,16.6,0.18,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000637,CUST00363,BLN01,AR90004,2026-07-03,2026-07-17,0.1303,9.6,0.03,EUR,ESL,"Buys Leergut 0,25 EUR about every 26.8 days and is 35 days on from the last one.",OPEN
NBO-000638,CUST00363,BLN01,AR90013,2026-07-03,2026-07-17,0.1273,16.6,0.18,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000169,CUST00103,WDF02,AR90018,2026-07-03,2026-07-17,0.1218,15,0.2,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000170,CUST00103,WDF02,AR90054,2026-07-03,2026-07-17,0.1206,15,0.17,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000537,CUST00302,STR01,AR90019,2026-07-03,2026-07-17,0.1201,15,0.2,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000413,CUST00232,WDF02,AR90019,2026-07-03,2026-07-17,0.116,15,0.19,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000127,CUST00073,WDF02,AR90018,2026-07-03,2026-07-17,0.0938,15,0.16,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000414,CUST00232,WDF02,AR90018,2026-07-03,2026-07-17,0.0872,15,0.14,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000415,CUST00232,WDF02,AR90054,2026-07-03,2026-07-17,0.0863,15,0.12,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000118,CUST00068,STR01,AR90018,2026-07-03,2026-07-17,0.0855,15,0.14,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000272,CUST00160,MUC01,AR00245,2026-07-03,2026-07-17,0.0727,15,0.19,EUR,ESL,"HOMEMADE Breakfastcup 285g sells with HOMEMADE BUN HAM at 1.42x lift, and that is one of this customer's regular buys.",OPEN
